"Country or Area";"Year";"Area";"Sex";"Religion";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"New Zealand";"2013";"Total";"Both Sexes";"Reformed Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"390";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Religious Society of Friends";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"966";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Samoan Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"3909";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Sufi";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"150";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Tenrikyo";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"15";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Theism";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1782";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Tongan Methodist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"4509";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"United Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"258";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Wiccan";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1452";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Yoga";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"237";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Zen Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"72";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Unknown";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"519468";"3,50"
"New Zealand";"2013";"Total";"Male";"Total";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2064018";"3,50"
"New Zealand";"2013";"Total";"Male";"Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"261";"3,50"
"New Zealand";"2013";"Total";"Male";"Anglican";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"198165";"3,50"
"New Zealand";"2013";"Total";"Male";"Animist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"159";"3,50"
"New Zealand";"2013";"Total";"Male";"Assembly of God";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"6414";"3,50"
"New Zealand";"2013";"Total";"Male";"Baha'i";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1218";"3,50"
"New Zealand";"2013";"Total";"Male";"Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"23733";"3,50"
"New Zealand";"2013";"Total";"Male";"Bible Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"51";"3,50"
"New Zealand";"2013";"Total";"Male";"Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2496";"3,50"
"New Zealand";"2013";"Total";"Male";"Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"26418";"3,50"
"New Zealand";"2013";"Total";"Male";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"225804";"3,50"
"New Zealand";"2013";"Total";"Male";"Christadelphian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"789";"3,50"
"New Zealand";"2013";"Total";"Male";"Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"101157";"3,50"
"New Zealand";"2013";"Total";"Male";"Christian and Mission Alliance";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"126";"3,50"
"New Zealand";"2013";"Total";"Male";"Christian Science";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"96";"3,50"
"New Zealand";"2013";"Total";"Male";"Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"786";"3,50"
"New Zealand";"2013";"Total";"Male";"Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"273";"3,50"
"New Zealand";"2013";"Total";"Male";"Church of Scientology";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"219";"3,50"
"New Zealand";"2013";"Total";"Male";"Confucian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"24";"3,50"
"New Zealand";"2013";"Total";"Male";"Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2208";"3,50"
"New Zealand";"2013";"Total";"Male";"Coptic Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"216";"3,50"
"New Zealand";"2013";"Total";"Male";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2877";"3,50"
"New Zealand";"2013";"Total";"Male";"Full Gospel Church";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"522";"3,50"
"New Zealand";"2013";"Total";"Male";"Greek Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1200";"3,50"
"New Zealand";"2013";"Total";"Male";"Hare Rama Hare Krishna";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"204";"3,50"
"New Zealand";"2013";"Total";"Male";"Hauhau";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"369";"3,50"
"New Zealand";"2013";"Total";"Male";"Hindu";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"46515";"3,50"
"New Zealand";"2013";"Total";"Male";"Islam ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"23829";"3,50"
"New Zealand";"2013";"Total";"Male";"Jains";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"108";"3,50"
"New Zealand";"2013";"Total";"Male";"Jehovah Witness";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"7608";"3,50"
"New Zealand";"2013";"Total";"Male";"Judaism";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"3609";"3,50"
"New Zealand";"2013";"Total";"Male";"Latter Day Saints";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"18591";"3,50"
"New Zealand";"2013";"Total";"Male";"Lutheran";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1659";"3,50"
"New Zealand";"2013";"Total";"Male";"Methodist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"44238";"3,50"
"New Zealand";"2013";"Total";"Male";"Nazarene";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"213";"3,50"
"New Zealand";"2013";"Total";"Male";"New Age";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"165";"3,50"
"New Zealand";"2013";"Total";"Male";"Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"4278";"3,50"
"New Zealand";"2013";"Total";"Male";"Pantheism";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"207";"3,50"
"New Zealand";"2013";"Total";"Male";"Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"21693";"3,50"
"New Zealand";"2013";"Total";"Male";"Plymouth Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2661";"3,50"
"New Zealand";"2013";"Total";"Male";"Presbyterian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"141831";"3,50"
"New Zealand";"2013";"Total";"Male";"Protestant";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2370";"3,50"
"New Zealand";"2013";"Total";"Male";"Rastafarian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1515";"3,50"
"New Zealand";"2013";"Total";"Male";"Ratana";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"18363";"3,50"
"New Zealand";"2013";"Total";"Male";"Reformat";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2274";"3,50"
"New Zealand";"2013";"Total";"Male";"Ringatu";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"6387";"3,50"
"New Zealand";"2013";"Total";"Male";"Roman Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"327";"3,50"
"New Zealand";"2013";"Total";"Male";"Russian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"420";"3,50"
"New Zealand";"2013";"Total";"Male";"Salvation Army";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"3726";"3,50"
"New Zealand";"2013";"Total";"Male";"Satanist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"648";"3,50"
"New Zealand";"2013";"Total";"Male";"Serbian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"159";"3,50"
"New Zealand";"2013";"Total";"Male";"Seventh Day Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"6603";"3,50"
"New Zealand";"2013";"Total";"Male";"Shinto";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"96";"3,50"
"New Zealand";"2013";"Total";"Male";"Sikh";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"11187";"3,50"
"New Zealand";"2013";"Total";"Male";"Spiritualist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2076";"3,50"
"New Zealand";"2013";"Total";"Male";"Taoist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"477";"3,50"
"New Zealand";"2013";"Total";"Male";"Unification";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"60";"3,50"
"New Zealand";"2013";"Total";"Male";"Unitarian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"159";"3,50"
"New Zealand";"2013";"Total";"Male";"United Church";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"375";"3,50"
"New Zealand";"2013";"Total";"Male";"Vineyard Christian Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"498";"3,50"
"New Zealand";"2013";"Total";"Male";"Worldwide Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"141";"3,50"
"New Zealand";"2013";"Total";"Male";"Zoroastrian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"516";"3,50"
"New Zealand";"2013";"Total";"Male";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"573";"3,50"
"New Zealand";"2013";"Total";"Male";"Other Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2901";"3,50"
"New Zealand";"2013";"Total";"Male";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"843474";"3,50"
"New Zealand";"2013";"Total";"Male";"Born Again Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"3408";"3,50"
"New Zealand";"2013";"Total";"Male";"Associated Churches of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"69";"3,50"
"New Zealand";"2013";"Total";"Male";"Elim";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"669";"3,50"
"New Zealand";"2013";"Total";"Male";"Revival Centres";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"87";"3,50"
"New Zealand";"2013";"Total";"Male";"Commonwealth Covenant Church";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"6";"3,50"
"New Zealand";"2013";"Total";"Male";"Brethren Exclusive";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"114";"3,50"
"New Zealand";"2013";"Total";"Male";"Chinese Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"36";"3,50"
"New Zealand";"2013";"Total";"Male";"Japanese Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"27";"3,50"
"New Zealand";"2013";"Total";"Male";"Nature and earth based religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1599";"3,50"
"New Zealand";"2013";"Total";"Male";"Apostolic Church of New Zealand";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2700";"3,50"
"New Zealand";"2013";"Total";"Male";"Assyrian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"108";"3,50"
"New Zealand";"2013";"Total";"Male";"Chinese Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"42";"3,50"
"New Zealand";"2013";"Total";"Male";"Christian Outreach";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"36";"3,50"
"New Zealand";"2013";"Total";"Male";"Christian Revival Crusade";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"24";"3,50"
"New Zealand";"2013";"Total";"Male";"Cook Island Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"633";"3,50"
"New Zealand";"2013";"Total";"Male";"Druid";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"108";"3,50"
"New Zealand";"2013";"Total";"Male";"Ecumenical";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"42";"3,50"
"New Zealand";"2013";"Total";"Male";"Fundamentalist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"102";"3,50"
"New Zealand";"2013";"Total";"Male";"Independent Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"135";"3,50"
"New Zealand";"2013";"Total";"Male";"Independent Evangelical Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"579";"3,50"
"New Zealand";"2013";"Total";"Male";"Independent Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"72";"3,50"
"New Zealand";"2013";"Total";"Male";"Korean Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"15";"3,50"
"New Zealand";"2013";"Total";"Male";"Liberal Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"24";"3,50"
"New Zealand";"2013";"Total";"Male";"Mahikari";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"42";"3,50"
"New Zealand";"2013";"Total";"Male";"Mäori Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"255";"3,50"
"New Zealand";"2013";"Total";"Male";"Mäori Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1053";"3,50"
"New Zealand";"2013";"Total";"Male";"Metropolitan";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"12";"3,50"
"New Zealand";"2013";"Total";"Male";"New life centres";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"948";"3,50"
"New Zealand";"2013";"Total";"Male";"Open Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"3573";"3,50"
"New Zealand";"2013";"Total";"Male";"Other Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"96";"3,50"
"New Zealand";"2013";"Total";"Male";"Reformed Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"192";"3,50"
"New Zealand";"2013";"Total";"Male";"Religious Society of Friends";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"369";"3,50"
"New Zealand";"2013";"Total";"Male";"Samoan Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1824";"3,50"
"New Zealand";"2013";"Total";"Male";"Sufi";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"69";"3,50"
